id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout_percentage,health_score,z_score,cluster
id,company_id,year,,,,,other_income,interest,depreciation,profit_before_tax,tax_percentage,,eps,dividend_payout,,-0.5751350624360134,0
1342,ZOMATO,Mar 2019,1313.0,3556.0,-2243.0,-171.0,1285,9,43,-1010,0,-1010.0,-28574,0,-979.8000000000002,-0.6764551401708687,0
1343,ZOMATO,Mar 2020,2605.0,4909.0,-2305.0,-88.0,16,13,84,-2386,0,-2386.0,-70097,0,-1403.0,-0.8144912064710279,0
1344,ZOMATO,Mar 2021,1994.0,2461.0,-467.0,-23.0,-200,10,138,-815,0,-816.0,-23124,0,-271.70000000000005,-0.6569936598930846,0
1345,ZOMATO,Mar 2022,4192.0,6043.0,-1851.0,-44.0,793,12,150,-1220,0,-1222.0,-2,0,-633.6999999999998,-0.6977223248043235,0
1346,ZOMATO,Mar 2023,7079.0,8290.0,-1211.0,-17.0,682,49,437,-1015,-4,-971.0,-1,0,-47.19999999999993,-0.6725427807335822,0
1347,ZOMATO,Mar 2024,12114.0,12071.0,43.0,0.0,846,72,526,291,-21,351.0,0,0,1364.7,-0.539923827500435,0
1348,ZOMATO,TTM,17972.0,17321.0,651.0,4.0,944,118,716,761,,663.0,1,,2258.5,-0.5086249520021431,0
1349,ZYDUSLIFE,Mar 2013,6358.0,5228.0,1130.0,18.0,32,169,185,809,15,690.0,6,24,1254.4,-0.5059163954686371,0
1350,ZYDUSLIFE,Mar 2014,7224.0,6021.0,1203.0,17.0,30,90,201,942,11,836.0,8,23,1421.1,-0.4912701268059748,0
1351,ZYDUSLIFE,Mar 2015,8651.0,6896.0,1756.0,20.0,45,68,287,1446,18,1188.0,11,21,1871.1,-0.455958574961748,0
1352,ZYDUSLIFE,Mar 2016,9427.0,7095.0,2332.0,25.0,112,53,292,2099,8,1964.0,19,17,2432.9,-0.3781126538506117,0
1353,ZYDUSLIFE,Mar 2017,9376.0,7474.0,1902.0,20.0,127,45,373,1612,8,1517.0,15,22,2119.0,-0.4229543120164338,0
1354,ZYDUSLIFE,Mar 2018,11905.0,9074.0,2831.0,24.0,111,91,539,2312,24,1810.0,17,20,2768.6,-0.39356145778246093,0
1355,ZYDUSLIFE,Mar 2019,13166.0,10174.0,2991.0,23.0,183,194,599,2382,22,1899.0,18,19,2978.1000000000004,-0.38463325291275585,0
1356,ZYDUSLIFE,Mar 2020,14253.0,11455.0,2798.0,20.0,-264,342,696,1495,21,1204.0,11,30,2750.3,-0.4543535044233741,0
1357,ZYDUSLIFE,Mar 2021,14404.0,11013.0,3391.0,24.0,-231,159,670,2331,8,2185.0,21,17,3336.5,-0.35594261703932156,0
1358,ZYDUSLIFE,Mar 2022,15110.0,11768.0,3342.0,22.0,2581,127,713,5084,10,4618.0,44,6,4365.200000000001,-0.1118715782978336,0
1359,ZYDUSLIFE,Mar 2023,17237.0,13378.0,3860.0,22.0,-422,130,723,2585,23,2092.0,19,31,3722.9000000000005,-0.3652720895436201,0
1360,ZYDUSLIFE,Mar 2024,19547.0,14163.0,5384.0,28.0,293,81,764,4832,20,3973.0,38,8,5164.7,-0.17657598437603325,0
1361,ZYDUSLIFE,TTM,21484.0,15205.0,6278.0,29.0,351,112,849,5668,,4439.0,43,,5813.200000000001,-0.1298283049458921,0
1362,INDIGO,Mar 2013,9203.0,73.0,8348.0,855.0,9,296,86,993,21,787.0,25647,70,3910.5000000000005,-0.496185655329745,0
1363,INDIGO,Mar 2014,11117.0,123.0,10684.0,433.0,4,391,226,475,0,474.0,15454,80,4593.099999999999,-0.5275848477366853,0
1364,INDIGO,Mar 2015,13925.0,150.0,12022.0,1904.0,14,395,302,1847,29,1304.0,42481,83,5901.5,-0.4443218135585369,0
1365,INDIGO,Mar 2016,16140.0,350.0,12976.0,3164.0,20,515,505,2824,30,1986.0,55,27,6934.0,-0.3759056818603475,0
1366,INDIGO,Mar 2017,18580.0,406.0,16362.0,2219.0,12,789,457,2144,23,1659.0,46,74,7874.0,-0.408709310988365,0
1367,INDIGO,Mar 2018,23021.0,413.0,19991.0,3030.0,13,947,437,3127,28,2242.0,58,10,9802.2,-0.3502245532463644,0
1368,INDIGO,Mar 2019,28497.0,563.0,28648.0,-151.0,-1,1325,760,-149,-99,156.0,4,123,11476.3,-0.5594856246868675,0
1369,INDIGO,Mar 2020,35756.0,1902.0,31687.0,4069.0,11,1531,3974,-275,-10,-248.0,-6,0,13796.3,-0.6000136557808096,0
1370,INDIGO,Mar 2021,14641.0,2170.0,14638.0,2.0,0,1036,4699,-5830,0,-6171.0,-151,0,3387.5,-1.1941907057051142,0
1371,INDIGO,Mar 2022,25931.0,2386.0,25373.0,558.0,2,725,5068,-6171,0,-317.0,-160,0,10189.8,-0.6069355224775472,0
1372,INDIGO,Mar 2023,54446.0,3168.0,47926.0,6521.0,12,1431,5101,-317,0,-317.0,-8,0,20999.800000000003,-0.6069355224775472,0
1373,INDIGO,Mar 2024,68904.0,4805.0,52573.0,16331.0,24,2326,6406,8043,-2,8167.0,212,0,29195.300000000003,0.24415313049523704,2
1374,INDIGO,TTM,76476.0,0.0,60568.0,15908.0,21,3034,7955,6182,,6074.0,157,,31429.199999999997,0.03418984069419538,2
